date,jour_semaine,is_weekend,heure,pluie,station,quartier,trajets
2026-06-10,Wednesday,False,10,False,Montparnasse,Sud,46
2026-06-10,Wednesday,False,10,False,Gare du Nord,Nord,25
2026-06-10,Wednesday,False,10,False,Invalides 2,Ouest,36
2026-06-10,Wednesday,False,10,False,La Villette 2,Nord,17
2026-06-10,Wednesday,False,10,False,Ménilmontant 2,Est,25
2026-06-10,Wednesday,False,10,False,Auteuil 2,Ouest,29
2026-06-10,Wednesday,False,10,False,Belleville 2,Est,35
2026-06-10,Wednesday,False,10,False,Place d'Italie 2,Sud,32
2026-06-10,Wednesday,False,10,False,Père Lachaise 2,Est,37
2026-06-10,Wednesday,False,10,False,Nation 2,Est,44
2026-06-10,Wednesday,False,10,False,Barbès 2,Nord,29
2026-06-10,Wednesday,False,10,False,République 2,Centre,27
2026-06-10,Wednesday,False,10,False,Châtelet 2,Centre,33
2026-06-10,Wednesday,False,10,False,Trocadéro 2,Ouest,31
2026-06-10,Wednesday,False,10,False,Opéra 2,Nord,20
2026-06-10,Wednesday,False,10,False,Gare de Lyon 2,Est,23
2026-06-10,Wednesday,False,10,False,Montmartre 2,Nord,33
2026-06-10,Wednesday,False,10,False,Denfert-Rochereau 2,Sud,18
2026-06-10,Wednesday,False,10,False,Boulogne 2,Ouest,40
2026-06-10,Wednesday,False,11,False,Invalides,Ouest,18
2026-06-10,Wednesday,False,11,False,La Villette,Nord,13
2026-06-10,Wednesday,False,11,False,Ménilmontant,Est,12
2026-06-10,Wednesday,False,11,False,Auteuil,Ouest,14
2026-06-10,Wednesday,False,11,False,Belleville,Est,23
2026-06-10,Wednesday,False,11,False,Place d'Italie,Sud,18
2026-06-10,Wednesday,False,11,False,Père Lachaise,Est,20
2026-06-10,Wednesday,False,11,False,Nation,Est,13
2026-06-10,Wednesday,False,11,False,Barbès,Nord,12
2026-06-10,Wednesday,False,11,False,République,Centre,18
2026-06-10,Wednesday,False,11,False,Châtelet,Centre,16
2026-06-10,Wednesday,False,11,False,Trocadéro,Ouest,20
2026-06-10,Wednesday,False,11,False,Opéra,Nord,16
2026-06-10,Wednesday,False,11,False,Gare de Lyon,Est,21
2026-06-10,Wednesday,False,11,False,Montmartre,Nord,21
2026-06-10,Wednesday,False,11,False,Denfert-Rochereau,Sud,24
2026-06-10,Wednesday,False,11,False,Boulogne,Ouest,12
2026-06-10,Wednesday,False,11,False,Louvre,Centre,16
2026-06-10,Wednesday,False,11,False,Bastille,Centre,18
2026-06-10,Wednesday,False,11,False,La Défense,Ouest,25
2026-06-10,Wednesday,False,11,False,Hôtel de Ville,Centre,18
2026-06-10,Wednesday,False,11,False,Montparnasse,Sud,16
2026-06-10,Wednesday,False,11,False,Gare du Nord,Nord,13
2026-06-10,Wednesday,False,11,False,Invalides 2,Ouest,10
2026-06-10,Wednesday,False,11,False,La Villette 2,Nord,15
2026-06-10,Wednesday,False,11,False,Ménilmontant 2,Est,11
2026-06-10,Wednesday,False,11,False,Auteuil 2,Ouest,20
2026-06-10,Wednesday,False,11,False,Belleville 2,Est,16
2026-06-10,Wednesday,False,11,False,Place d'Italie 2,Sud,15
2026-06-10,Wednesday,False,11,False,Père Lachaise 2,Est,19
2026-06-10,Wednesday,False,11,False,Nation 2,Est,21
2026-06-10,Wednesday,False,11,False,Barbès 2,Nord,17
2026-06-10,Wednesday,False,11,False,République 2,Centre,17
2026-06-10,Wednesday,False,11,False,Châtelet 2,Centre,18
2026-06-10,Wednesday,False,11,False,Trocadéro 2,Ouest,15
2026-06-10,Wednesday,False,11,False,Opéra 2,Nord,15
2026-06-10,Wednesday,False,11,False,Gare de Lyon 2,Est,19
2026-06-10,Wednesday,False,11,False,Montmartre 2,Nord,17
2026-06-10,Wednesday,False,11,False,Denfert-Rochereau 2,Sud,22
2026-06-10,Wednesday,False,11,False,Boulogne 2,Ouest,16
2026-06-10,Wednesday,False,12,False,Invalides,Ouest,9
2026-06-10,Wednesday,False,12,False,La Villette,Nord,14
2026-06-10,Wednesday,False,12,False,Ménilmontant,Est,18
2026-06-10,Wednesday,False,12,False,Auteuil,Ouest,10
2026-06-10,Wednesday,False,12,False,Belleville,Est,10
2026-06-10,Wednesday,False,12,False,Place d'Italie,Sud,11
2026-06-10,Wednesday,False,12,False,Père Lachaise,Est,16
2026-06-10,Wednesday,False,12,False,Nation,Est,17
2026-06-10,Wednesday,False,12,False,Barbès,Nord,15
2026-06-10,Wednesday,False,12,False,République,Centre,14
2026-06-10,Wednesday,False,12,False,Châtelet,Centre,9
2026-06-10,Wednesday,False,12,False,Trocadéro,Ouest,11
2026-06-10,Wednesday,False,12,False,Opéra,Nord,15
2026-06-10,Wednesday,False,12,False,Gare de Lyon,Est,8
2026-06-10,Wednesday,False,12,False,Montmartre,Nord,19
2026-06-10,Wednesday,False,12,False,Denfert-Rochereau,Sud,15
2026-06-10,Wednesday,False,12,False,Boulogne,Ouest,10
2026-06-10,Wednesday,False,12,False,Louvre,Centre,13
2026-06-10,Wednesday,False,12,False,Bastille,Centre,10
2026-06-10,Wednesday,False,12,False,La Défense,Ouest,15
2026-06-10,Wednesday,False,12,False,Hôtel de Ville,Centre,13
2026-06-10,Wednesday,False,12,False,Montparnasse,Sud,13
2026-06-10,Wednesday,False,12,False,Gare du Nord,Nord,18
2026-06-10,Wednesday,False,12,False,Invalides 2,Ouest,12
2026-06-10,Wednesday,False,12,False,La Villette 2,Nord,12
2026-06-10,Wednesday,False,12,False,Ménilmontant 2,Est,16
2026-06-10,Wednesday,False,12,False,Auteuil 2,Ouest,17
2026-06-10,Wednesday,False,12,False,Belleville 2,Est,9
2026-06-10,Wednesday,False,12,False,Place d'Italie 2,Sud,11
2026-06-10,Wednesday,False,12,False,Père Lachaise 2,Est,12
2026-06-10,Wednesday,False,12,False,Nation 2,Est,8
2026-06-10,Wednesday,False,12,False,Barbès 2,Nord,8
2026-06-10,Wednesday,False,12,False,République 2,Centre,9
2026-06-10,Wednesday,False,12,False,Châtelet 2,Centre,8
2026-06-10,Wednesday,False,12,False,Trocadéro 2,Ouest,8
2026-06-10,Wednesday,False,12,False,Opéra 2,Nord,8
2026-06-10,Wednesday,False,12,False,Gare de Lyon 2,Est,8
2026-06-10,Wednesday,False,12,False,Montmartre 2,Nord,16
2026-06-10,Wednesday,False,12,False,Denfert-Rochereau 2,Sud,9
2026-06-10,Wednesday,False,12,False,Boulogne 2,Ouest,11
2026-06-10,Wednesday,False,13,False,Invalides,Ouest,17
2026-06-10,Wednesday,False,13,False,La Villette,Nord,14
2026-06-10,Wednesday,False,13,False,Ménilmontant,Est,15
2026-06-10,Wednesday,False,13,False,Auteuil,Ouest,11
2026-06-10,Wednesday,False,13,False,Belleville,Est,12
2026-06-10,Wednesday,False,13,False,Place d'Italie,Sud,6
2026-06-10,Wednesday,False,13,False,Père Lachaise,Est,13
2026-06-10,Wednesday,False,13,False,Nation,Est,8
2026-06-10,Wednesday,False,13,False,Barbès,Nord,7
2026-06-10,Wednesday,False,13,False,République,Centre,14
2026-06-10,Wednesday,False,13,False,Châtelet,Centre,10
2026-06-10,Wednesday,False,13,False,Trocadéro,Ouest,8
2026-06-10,Wednesday,False,13,False,Opéra,Nord,11
2026-06-10,Wednesday,False,13,False,Gare de Lyon,Est,15
2026-06-10,Wednesday,False,13,False,Montmartre,Nord,15
2026-06-10,Wednesday,False,13,False,Denfert-Rochereau,Sud,14
2026-06-10,Wednesday,False,13,False,Boulogne,Ouest,12
2026-06-10,Wednesday,False,13,False,Louvre,Centre,9
2026-06-10,Wednesday,False,13,False,Bastille,Centre,16
2026-06-10,Wednesday,False,13,False,La Défense,Ouest,14
2026-06-10,Wednesday,False,13,False,Hôtel de Ville,Centre,10
2026-06-10,Wednesday,False,13,False,Montparnasse,Sud,9
2026-06-10,Wednesday,False,13,False,Gare du Nord,Nord,16
2026-06-10,Wednesday,False,13,False,Invalides 2,Ouest,14
2026-06-10,Wednesday,False,13,False,La Villette 2,Nord,13
2026-06-10,Wednesday,False,13,False,Ménilmontant 2,Est,18
2026-06-10,Wednesday,False,13,False,Auteuil 2,Ouest,11
2026-06-10,Wednesday,False,13,False,Belleville 2,Est,17
2026-06-10,Wednesday,False,13,False,Place d'Italie 2,Sud,12
2026-06-10,Wednesday,False,13,False,Père Lachaise 2,Est,11
2026-06-10,Wednesday,False,13,False,Nation 2,Est,9
2026-06-10,Wednesday,False,13,False,Barbès 2,Nord,14
2026-06-10,Wednesday,False,13,False,République 2,Centre,16
2026-06-10,Wednesday,False,13,False,Châtelet 2,Centre,10
2026-06-10,Wednesday,False,13,False,Trocadéro 2,Ouest,17
2026-06-10,Wednesday,False,13,False,Opéra 2,Nord,13
2026-06-10,Wednesday,False,13,False,Gare de Lyon 2,Est,16
2026-06-10,Wednesday,False,13,False,Montmartre 2,Nord,16
2026-06-10,Wednesday,False,13,False,Denfert-Rochereau 2,Sud,8
2026-06-10,Wednesday,False,13,False,Boulogne 2,Ouest,13
2026-06-10,Wednesday,False,14,False,Invalides,Ouest,10
2026-06-10,Wednesday,False,14,False,La Villette,Nord,16
2026-06-10,Wednesday,False,14,False,Ménilmontant,Est,12
2026-06-10,Wednesday,False,14,False,Auteuil,Ouest,17
2026-06-10,Wednesday,False,14,False,Belleville,Est,18
2026-06-10,Wednesday,False,14,False,Place d'Italie,Sud,14
2026-06-10,Wednesday,False,14,False,Père Lachaise,Est,15
2026-06-10,Wednesday,False,14,False,Nation,Est,19
2026-06-10,Wednesday,False,14,False,Barbès,Nord,25
2026-06-10,Wednesday,False,14,False,République,Centre,11
2026-06-10,Wednesday,False,14,False,Châtelet,Centre,20
2026-06-10,Wednesday,False,14,False,Trocadéro,Ouest,22
2026-06-10,Wednesday,False,14,False,Opéra,Nord,19
2026-06-10,Wednesday,False,14,False,Gare de Lyon,Est,10
2026-06-10,Wednesday,False,14,False,Montmartre,Nord,19
2026-06-10,Wednesday,False,14,False,Denfert-Rochereau,Sud,19
2026-06-10,Wednesday,False,14,False,Boulogne,Ouest,14
2026-06-10,Wednesday,False,14,False,Louvre,Centre,25
2026-06-10,Wednesday,False,14,False,Bastille,Centre,20
2026-06-10,Wednesday,False,14,False,La Défense,Ouest,10
2026-06-10,Wednesday,False,14,False,Hôtel de Ville,Centre,17
2026-06-10,Wednesday,False,14,False,Montparnasse,Sud,16
2026-06-10,Wednesday,False,14,False,Gare du Nord,Nord,21
2026-06-10,Wednesday,False,14,False,Invalides 2,Ouest,24
2026-06-10,Wednesday,False,14,False,La Villette 2,Nord,23
2026-06-10,Wednesday,False,14,False,Ménilmontant 2,Est,11
2026-06-10,Wednesday,False,14,False,Auteuil 2,Ouest,17
2026-06-10,Wednesday,False,14,False,Belleville 2,Est,22
2026-06-10,Wednesday,False,14,False,Place d'Italie 2,Sud,15
2026-06-10,Wednesday,False,14,False,Père Lachaise 2,Est,15
2026-06-10,Wednesday,False,14,False,Nation 2,Est,19
2026-06-10,Wednesday,False,14,False,Barbès 2,Nord,10
2026-06-10,Wednesday,False,14,False,République 2,Centre,18
2026-06-10,Wednesday,False,14,False,Châtelet 2,Centre,22
2026-06-10,Wednesday,False,14,False,Trocadéro 2,Ouest,11
2026-06-10,Wednesday,False,14,False,Opéra 2,Nord,18
2026-06-10,Wednesday,False,14,False,Gare de Lyon 2,Est,11
2026-06-10,Wednesday,False,14,False,Montmartre 2,Nord,18
2026-06-10,Wednesday,False,14,False,Denfert-Rochereau 2,Sud,22
2026-06-10,Wednesday,False,14,False,Boulogne 2,Ouest,15
2026-06-10,Wednesday,False,15,False,Invalides,Ouest,21
2026-06-10,Wednesday,False,15,False,La Villette,Nord,40
2026-06-10,Wednesday,False,15,False,Ménilmontant,Est,30
2026-06-10,Wednesday,False,15,False,Auteuil,Ouest,19
2026-06-10,Wednesday,False,15,False,Belleville,Est,28
2026-06-10,Wednesday,False,15,False,Place d'Italie,Sud,19
2026-06-10,Wednesday,False,15,False,Père Lachaise,Est,19
2026-06-10,Wednesday,False,15,False,Nation,Est,26
2026-06-10,Wednesday,False,15,False,Barbès,Nord,22
2026-06-10,Wednesday,False,15,False,République,Centre,25
2026-06-10,Wednesday,False,15,False,Châtelet,Centre,32
2026-06-10,Wednesday,False,15,False,Trocadéro,Ouest,43
2026-06-10,Wednesday,False,15,False,Opéra,Nord,25
2026-06-10,Wednesday,False,15,False,Gare de Lyon,Est,35
2026-06-10,Wednesday,False,15,False,Montmartre,Nord,18
2026-06-10,Wednesday,False,15,False,Denfert-Rochereau,Sud,18
2026-06-10,Wednesday,False,15,False,Boulogne,Ouest,30
2026-06-10,Wednesday,False,15,False,Louvre,Centre,19
2026-06-10,Wednesday,False,15,False,Bastille,Centre,21
2026-06-10,Wednesday,False,15,False,La Défense,Ouest,27
2026-06-10,Wednesday,False,15,False,Hôtel de Ville,Centre,35
2026-06-10,Wednesday,False,15,False,Montparnasse,Sud,32
2026-06-10,Wednesday,False,15,False,Gare du Nord,Nord,33
2026-06-10,Wednesday,False,15,False,Invalides 2,Ouest,42
2026-06-10,Wednesday,False,15,False,La Villette 2,Nord,27
2026-06-10,Wednesday,False,15,False,Ménilmontant 2,Est,30
2026-06-10,Wednesday,False,15,False,Auteuil 2,Ouest,28
2026-06-10,Wednesday,False,15,False,Belleville 2,Est,23
2026-06-10,Wednesday,False,15,False,Place d'Italie 2,Sud,37
2026-06-10,Wednesday,False,15,False,Père Lachaise 2,Est,23
2026-06-10,Wednesday,False,15,False,Nation 2,Est,29
2026-06-10,Wednesday,False,15,False,Barbès 2,Nord,30
2026-06-10,Wednesday,False,15,False,République 2,Centre,34
2026-06-10,Wednesday,False,15,False,Châtelet 2,Centre,36
2026-06-10,Wednesday,False,15,False,Trocadéro 2,Ouest,17
2026-06-10,Wednesday,False,15,False,Opéra 2,Nord,18
2026-06-10,Wednesday,False,15,False,Gare de Lyon 2,Est,17
2026-06-10,Wednesday,False,15,False,Montmartre 2,Nord,34
2026-06-10,Wednesday,False,15,False,Denfert-Rochereau 2,Sud,22
2026-06-10,Wednesday,False,15,False,Boulogne 2,Ouest,25
2026-06-10,Wednesday,False,16,False,Invalides,Ouest,58
2026-06-10,Wednesday,False,16,False,La Villette,Nord,71
2026-06-10,Wednesday,False,16,False,Ménilmontant,Est,43
2026-06-10,Wednesday,False,16,False,Auteuil,Ouest,54
2026-06-10,Wednesday,False,16,False,Belleville,Est,41
2026-06-10,Wednesday,False,16,False,Place d'Italie,Sud,39
2026-06-10,Wednesday,False,16,False,Père Lachaise,Est,38
2026-06-10,Wednesday,False,16,False,Nation,Est,49
2026-06-10,Wednesday,False,16,False,Barbès,Nord,69
2026-06-10,Wednesday,False,16,False,République,Centre,53
2026-06-10,Wednesday,False,16,False,Châtelet,Centre,33
2026-06-10,Wednesday,False,16,False,Trocadéro,Ouest,31
2026-06-10,Wednesday,False,16,False,Opéra,Nord,40
2026-06-10,Wednesday,False,16,False,Gare de Lyon,Est,57
2026-06-10,Wednesday,False,16,False,Montmartre,Nord,31
2026-06-10,Wednesday,False,16,False,Denfert-Rochereau,Sud,24
2026-06-10,Wednesday,False,16,False,Boulogne,Ouest,54
2026-06-10,Wednesday,False,16,False,Louvre,Centre,34
2026-06-10,Wednesday,False,16,False,Bastille,Centre,35
2026-06-10,Wednesday,False,16,False,La Défense,Ouest,49
2026-06-10,Wednesday,False,16,False,Hôtel de Ville,Centre,52
2026-06-10,Wednesday,False,16,False,Montparnasse,Sud,31
2026-06-10,Wednesday,False,16,False,Gare du Nord,Nord,37
2026-06-10,Wednesday,False,16,False,Invalides 2,Ouest,55
2026-06-10,Wednesday,False,16,False,La Villette 2,Nord,54
2026-06-10,Wednesday,False,16,False,Ménilmontant 2,Est,55
2026-06-10,Wednesday,False,16,False,Auteuil 2,Ouest,50
2026-06-10,Wednesday,False,16,False,Belleville 2,Est,42
2026-06-10,Wednesday,False,16,False,Place d'Italie 2,Sud,34
2026-06-10,Wednesday,False,16,False,Père Lachaise 2,Est,31
2026-06-10,Wednesday,False,16,False,Nation 2,Est,31
2026-06-10,Wednesday,False,16,False,Barbès 2,Nord,26
2026-06-10,Wednesday,False,16,False,République 2,Centre,54
2026-06-10,Wednesday,False,16,False,Châtelet 2,Centre,51
2026-06-10,Wednesday,False,16,False,Trocadéro 2,Ouest,43
2026-06-10,Wednesday,False,16,False,Opéra 2,Nord,28
2026-06-10,Wednesday,False,16,False,Gare de Lyon 2,Est,49
2026-06-10,Wednesday,False,16,False,Montmartre 2,Nord,64
2026-06-10,Wednesday,False,16,False,Denfert-Rochereau 2,Sud,35
2026-06-10,Wednesday,False,16,False,Boulogne 2,Ouest,46
2026-06-10,Wednesday,False,17,False,Invalides,Ouest,62
2026-06-10,Wednesday,False,17,False,La Villette,Nord,86
2026-06-10,Wednesday,False,17,False,Ménilmontant,Est,63
2026-06-10,Wednesday,False,17,False,Auteuil,Ouest,79
2026-06-10,Wednesday,False,17,False,Belleville,Est,30
2026-06-10,Wednesday,False,17,False,Place d'Italie,Sud,33
2026-06-10,Wednesday,False,17,False,Père Lachaise,Est,57
2026-06-10,Wednesday,False,17,False,Nation,Est,46
2026-06-10,Wednesday,False,17,False,Barbès,Nord,58
2026-06-10,Wednesday,False,17,False,République,Centre,74
2026-06-10,Wednesday,False,17,False,Châtelet,Centre,56
2026-06-10,Wednesday,False,17,False,Trocadéro,Ouest,76
2026-06-10,Wednesday,False,17,False,Opéra,Nord,75
2026-06-10,Wednesday,False,17,False,Gare de Lyon,Est,62
2026-06-10,Wednesday,False,17,False,Montmartre,Nord,56
2026-06-10,Wednesday,False,17,False,Denfert-Rochereau,Sud,74
2026-06-10,Wednesday,False,17,False,Boulogne,Ouest,38
2026-06-10,Wednesday,False,17,False,Louvre,Centre,65
2026-06-10,Wednesday,False,17,False,Bastille,Centre,54
2026-06-10,Wednesday,False,17,False,La Défense,Ouest,75
2026-06-10,Wednesday,False,17,False,Hôtel de Ville,Centre,66
2026-06-10,Wednesday,False,17,False,Montparnasse,Sud,53
2026-06-10,Wednesday,False,17,False,Gare du Nord,Nord,30
2026-06-10,Wednesday,False,17,False,Invalides 2,Ouest,55
2026-06-10,Wednesday,False,17,False,La Villette 2,Nord,40
2026-06-10,Wednesday,False,17,False,Ménilmontant 2,Est,36
2026-06-10,Wednesday,False,17,False,Auteuil 2,Ouest,46
2026-06-10,Wednesday,False,17,False,Belleville 2,Est,36
2026-06-10,Wednesday,False,17,False,Place d'Italie 2,Sud,95
2026-06-10,Wednesday,False,17,False,Père Lachaise 2,Est,34
2026-06-10,Wednesday,False,17,False,Nation 2,Est,60
2026-06-10,Wednesday,False,17,False,Barbès 2,Nord,64
2026-06-10,Wednesday,False,17,False,République 2,Centre,68
2026-06-10,Wednesday,False,17,False,Châtelet 2,Centre,54
2026-06-10,Wednesday,False,17,False,Trocadéro 2,Ouest,49
2026-06-10,Wednesday,False,17,False,Opéra 2,Nord,72
2026-06-10,Wednesday,False,17,False,Gare de Lyon 2,Est,29
2026-06-10,Wednesday,False,17,False,Montmartre 2,Nord,77
2026-06-10,Wednesday,False,17,False,Denfert-Rochereau 2,Sud,59
2026-06-10,Wednesday,False,17,False,Boulogne 2,Ouest,67
2026-06-10,Wednesday,False,18,False,Invalides,Ouest,37
2026-06-10,Wednesday,False,18,False,La Villette,Nord,47
2026-06-10,Wednesday,False,18,False,Ménilmontant,Est,68
2026-06-10,Wednesday,False,18,False,Auteuil,Ouest,40
2026-06-10,Wednesday,False,18,False,Belleville,Est,77
2026-06-10,Wednesday,False,18,False,Place d'Italie,Sud,58
2026-06-10,Wednesday,False,18,False,Père Lachaise,Est,70
2026-06-10,Wednesday,False,18,False,Nation,Est,72
2026-06-10,Wednesday,False,18,False,Barbès,Nord,81
2026-06-10,Wednesday,False,18,False,République,Centre,37
2026-06-10,Wednesday,False,18,False,Châtelet,Centre,45
2026-06-10,Wednesday,False,18,False,Trocadéro,Ouest,73
2026-06-10,Wednesday,False,18,False,Opéra,Nord,84
2026-06-10,Wednesday,False,18,False,Gare de Lyon,Est,93
2026-06-10,Wednesday,False,18,False,Montmartre,Nord,59
2026-06-10,Wednesday,False,18,False,Denfert-Rochereau,Sud,72
2026-06-10,Wednesday,False,18,False,Boulogne,Ouest,64
2026-06-10,Wednesday,False,18,False,Louvre,Centre,80
2026-06-10,Wednesday,False,18,False,Bastille,Centre,48
2026-06-10,Wednesday,False,18,False,La Défense,Ouest,73
2026-06-10,Wednesday,False,18,False,Hôtel de Ville,Centre,49
2026-06-10,Wednesday,False,18,False,Montparnasse,Sud,60
2026-06-10,Wednesday,False,18,False,Gare du Nord,Nord,68
2026-06-10,Wednesday,False,18,False,Invalides 2,Ouest,40
2026-06-10,Wednesday,False,18,False,La Villette 2,Nord,80
2026-06-10,Wednesday,False,18,False,Ménilmontant 2,Est,52
2026-06-10,Wednesday,False,18,False,Auteuil 2,Ouest,68
2026-06-10,Wednesday,False,18,False,Belleville 2,Est,72
2026-06-10,Wednesday,False,18,False,Place d'Italie 2,Sud,64
2026-06-10,Wednesday,False,18,False,Père Lachaise 2,Est,69
2026-06-10,Wednesday,False,18,False,Nation 2,Est,86
2026-06-10,Wednesday,False,18,False,Barbès 2,Nord,59
2026-06-10,Wednesday,False,18,False,République 2,Centre,71
2026-06-10,Wednesday,False,18,False,Châtelet 2,Centre,47
2026-06-10,Wednesday,False,18,False,Trocadéro 2,Ouest,71
2026-06-10,Wednesday,False,18,False,Opéra 2,Nord,50
2026-06-10,Wednesday,False,18,False,Gare de Lyon 2,Est,57
2026-06-10,Wednesday,False,18,False,Montmartre 2,Nord,90
2026-06-10,Wednesday,False,18,False,Denfert-Rochereau 2,Sud,88
2026-06-10,Wednesday,False,18,False,Boulogne 2,Ouest,73
2026-06-10,Wednesday,False,19,False,Invalides,Ouest,56
2026-06-10,Wednesday,False,19,False,La Villette,Nord,83
2026-06-10,Wednesday,False,19,False,Ménilmontant,Est,33
2026-06-10,Wednesday,False,19,False,Auteuil,Ouest,40
2026-06-10,Wednesday,False,19,False,Belleville,Est,45
2026-06-10,Wednesday,False,19,False,Place d'Italie,Sud,38
2026-06-10,Wednesday,False,19,False,Père Lachaise,Est,33
2026-06-10,Wednesday,False,19,False,Nation,Est,60
2026-06-10,Wednesday,False,19,False,Barbès,Nord,43
2026-06-10,Wednesday,False,19,False,République,Centre,70
2026-06-10,Wednesday,False,19,False,Châtelet,Centre,78
2026-06-10,Wednesday,False,19,False,Trocadéro,Ouest,51
2026-06-10,Wednesday,False,19,False,Opéra,Nord,43
2026-06-10,Wednesday,False,19,False,Gare de Lyon,Est,36
2026-06-10,Wednesday,False,19,False,Montmartre,Nord,64
2026-06-10,Wednesday,False,19,False,Denfert-Rochereau,Sud,60
2026-06-10,Wednesday,False,19,False,Boulogne,Ouest,55
2026-06-10,Wednesday,False,19,False,Louvre,Centre,79
2026-06-10,Wednesday,False,19,False,Bastille,Centre,36
2026-06-10,Wednesday,False,19,False,La Défense,Ouest,43
2026-06-10,Wednesday,False,19,False,Hôtel de Ville,Centre,50
2026-06-10,Wednesday,False,19,False,Montparnasse,Sud,48
2026-06-10,Wednesday,False,19,False,Gare du Nord,Nord,68
2026-06-10,Wednesday,False,19,False,Invalides 2,Ouest,49
2026-06-10,Wednesday,False,19,False,La Villette 2,Nord,86
2026-06-10,Wednesday,False,19,False,Ménilmontant 2,Est,34
2026-06-10,Wednesday,False,19,False,Auteuil 2,Ouest,72
2026-06-10,Wednesday,False,19,False,Belleville 2,Est,44
2026-06-10,Wednesday,False,19,False,Place d'Italie 2,Sud,68
2026-06-10,Wednesday,False,19,False,Père Lachaise 2,Est,60
2026-06-10,Wednesday,False,19,False,Nation 2,Est,55
2026-06-10,Wednesday,False,19,False,Barbès 2,Nord,58
2026-06-10,Wednesday,False,19,False,République 2,Centre,40
2026-06-10,Wednesday,False,19,False,Châtelet 2,Centre,79
2026-06-10,Wednesday,False,19,False,Trocadéro 2,Ouest,64
